time,open,high,low,close,volume,fut_close,fut_oi,total_call_oi,total_put_oi,max_call_strike,max_put_strike,fut_oi_change,total_opt_oi,total_opt_oi_change
32:21.7,19514.40788,19522.18664,19508.0766,19521.19111,4090,19531.61986,89821,391900,321900,16700,16450,-7959,713800,5000
37:21.7,19495.20829,19506.18705,19489.51179,19497.97419,1660,19501.90184,92848,414800,318600,17500,17650,3027,733400,19600
42:21.7,19454.42983,19461.73373,19420.97763,19444.82058,4060,19447.80059,82391,402500,321400,18100,16650,-10457,723900,-9500
47:21.7,19505.74747,19512.13005,19478.1503,19497.48824,4940,19499.70352,110735,395800,316300,19700,16450,28344,712100,-11800
52:21.7,19469.58237,19491.21583,19469.46672,19481.74715,3800,19486.53226,124735,391900,317100,18450,19950,14000,709000,-3100
57:21.7,19449.55152,19457.25994,19445.79205,19457.13051,4880,19459.53785,82534,396600,316600,19350,16850,-42201,713200,4200
02:21.7,19428.79804,19434.62495,19415.21449,19428.41899,3800,19420.46029,97663,397200,328000,19550,17550,15129,725200,12000
07:21.7,19455.09106,19470.25423,19449.59482,19451.02583,620,19463.1781,78096,401700,331400,18750,19550,-19567,733100,7900
12:21.7,19446.68002,19454.64707,19420.60429,19426.9824,1910,19430.22344,107760,398300,315300,18750,16300,29664,713600,-19500
17:21.7,19483.3056,19487.43498,19464.36418,19472.87373,2370,19487.46784,104484,402000,314000,16150,19150,-3276,716000,2400
22:21.7,19463.82744,19491.8371,19463.06407,19482.4292,3300,19476.02613,88420,395200,327400,16200,19650,-16064,722600,6600
27:21.7,19472.16931,19477.4129,19457.92217,19459.70268,1640,19453.28418,98345,405300,316600,19750,16550,9925,721900,-700
32:21.7,19447.98004,19454.36172,19439.86759,19449.82254,4770,19452.10548,117305,397500,325300,17700,18950,18960,722800,900
37:21.7,19510.85416,19535.15664,19494.09753,19520.6822,2850,19530.31094,67852,394200,317400,16950,18700,-49453,711600,-11200
42:21.7,19476.32327,19484.28599,19461.80448,19464.10263,3870,19460.87353,74163,398200,319700,16950,16550,6311,717900,6300
47:21.7,19485.57148,19498.41876,19476.75463,19487.37107,590,19483.91122,111636,403600,322500,16050,16700,37473,726100,8200
52:21.7,19504.29959,19517.47072,19502.09749,19513.44628,2480,19519.52639,101089,394500,320800,18500,19800,-10547,715300,-10800
57:21.7,19516.6048,19523.93525,19502.58769,19516.72677,3010,19518.79824,98596,412500,327200,18000,19150,-2493,739700,24400
02:21.7,19511.37639,19555.25495,19504.5092,19539.35964,990,19546.4568,118859,414500,323200,17450,16500,20263,737700,-2000
07:21.7,19507.77237,19527.50048,19481.21815,19491.49704,4770,19493.67063,114088,401700,323700,18000,16050,-4771,725400,-12300
12:21.7,19509.2495,19531.80153,19508.59369,19519.577,1910,19525.73623,134302,402100,322700,18850,16350,20214,724800,-600
17:21.7,19505.14317,19512.74061,19502.65249,19503.45791,3200,19515.3519,117898,407000,312700,19550,17800,-16404,719700,-5100
22:21.7,19533.5598,19543.76068,19526.03969,19541.09898,650,19537.86954,110514,396200,322500,17700,17250,-7384,718700,-1000
27:21.7,19598.63236,19607.04865,19591.03826,19602.95687,510,19613.84506,98920,399000,323200,16900,16500,-11594,722200,3500
32:21.7,19582.44592,19594.10811,19561.87702,19575.26743,2070,19569.17474,97116,402200,320200,17350,17600,-1804,722400,200
37:21.7,19542.44651,19552.68378,19523.22733,19544.68409,790,19552.16581,99935,401700,327200,18300,17700,2819,728900,6500
42:21.7,19540.05421,19550.72413,19521.52038,19521.90247,1310,19534.1189,104459,395200,313800,17050,17600,4524,709000,-19900
47:21.7,19616.00835,19627.30048,19603.75118,19621.925,800,19622.76442,75865,411600,322500,17000,16200,-28594,734100,25100
52:21.7,19592.57119,19608.58047,19582.22144,19595.49203,2850,19603.20024,105271,408300,321500,19850,19300,29406,729800,-4300
57:21.7,19640.99863,19654.38425,19630.43942,19647.27059,3820,19648.32903,95133,404000,319600,17650,17450,-10138,723600,-6200
02:21.7,19690.68536,19713.81758,19680.37457,19701.1029,1970,19708.50292,107141,403600,320000,19400,17350,12008,723600,0
07:21.7,19674.5381,19703.61711,19666.04423,19678.15447,2260,19668.75717,88446,398100,314200,16250,16800,-18695,712300,-11300
12:21.7,19691.5339,19704.80504,19691.38067,19692.99195,4190,19697.88856,86811,392400,318800,18700,16450,-1635,711200,-1100
17:21.7,19739.88853,19746.78683,19702.047,19731.19243,840,19737.47913,104614,395100,322300,17200,16600,17803,717400,6200
22:21.7,19728.8631,19732.90555,19715.50943,19721.83744,720,19733.73769,109545,393400,325800,16650,16150,4931,719200,1800
27:21.7,19723.03663,19742.46933,19716.86415,19734.73964,1550,19744.16449,87921,386900,319600,17750,18900,-21624,706500,-12700
32:21.7,19706.03243,19734.68383,19696.39366,19720.18466,1460,19723.17482,126384,406500,320400,17350,18300,38463,726900,20400
37:21.7,19676.25676,19688.68005,19672.7117,19673.9142,2790,19679.43115,126246,409400,325700,19450,19600,-138,735100,8200
42:21.7,19657.29963,19665.37776,19653.18179,19657.75178,2760,19653.15511,68353,397500,318400,18400,16000,-57893,715900,-19200
47:21.7,19621.43991,19622.21461,19604.47862,19612.565,4200,19626.16087,84459,403100,321100,17500,17200,16106,724200,8300
52:21.7,19622.63932,19640.43915,19612.25109,19634.14561,1490,19642.14353,102324,398000,321600,19900,18400,17865,719600,-4600
57:21.7,19600.18504,19613.16713,19593.17295,19606.70619,4940,19599.68169,107415,411400,310300,19900,18200,5091,721700,2100
02:21.7,19607.25569,19636.36372,19596.26093,19626.28666,1040,19631.66026,142646,398300,317800,16800,18550,35231,716100,-5600
07:21.7,19561.74439,19567.60879,19546.69107,19553.15363,2440,19558.95509,102817,407000,317900,19150,17150,-39829,724900,8800
12:21.7,19571.65141,19587.49259,19562.91414,19567.95229,570,19567.32253,97671,402100,324500,16250,17900,-5146,726600,1700
17:21.7,19596.33299,19602.67554,19591.85819,19598.60073,4730,19603.08998,77239,399000,318000,16050,19200,-20432,717000,-9600
22:21.7,19538.01105,19556.21832,19534.69942,19544.32661,3640,19543.10814,68292,400200,318200,17150,17950,-8947,718400,1400
27:21.7,19549.1721,19562.49854,19542.60487,19547.06403,1770,19542.73672,97326,399500,321600,16550,19200,29034,721100,2700
32:21.7,19585.40099,19591.3271,19547.04994,19576.85234,810,19577.16549,141147,403900,317400,17500,16600,43821,721300,200
37:21.7,19550.09175,19567.61085,19540.10522,19558.70755,1420,19563.62612,95764,396100,321200,16650,16950,-45383,717300,-4000
42:21.7,19599.39774,19621.89233,19585.32176,19606.46465,560,19615.84633,84545,395200,324400,17300,19200,-11219,719600,2300
47:21.7,19611.91651,19616.39477,19592.6382,19602.93156,3070,19607.26274,109041,403400,319400,18150,17150,24496,722800,3200
52:21.7,19591.38343,19619.32678,19581.8591,19604.66093,3900,19614.09915,59888,401500,318300,18550,18650,-49153,719800,-3000
57:21.7,19589.94051,19610.40169,19585.53029,19601.40257,4390,19609.1375,101585,407800,324900,17900,17450,41697,732700,12900
02:21.7,19606.54983,19620.83448,19599.13852,19607.86638,2690,19605.69737,116487,407200,322300,19250,16150,14902,729500,-3200
07:21.7,19608.98135,19611.42,19606.78587,19609.76177,2890,19617.45529,81048,408400,309800,18050,18100,-35439,718200,-11300
12:21.7,19625.03069,19631.24843,19605.93038,19630.46739,1550,19638.33181,127377,405000,317600,18500,19250,46329,722600,4400
17:21.7,19598.14301,19605.57878,19578.74919,19589.69912,850,19603.85347,113193,403300,314400,19050,16950,-14184,717700,-4900
22:21.7,19603.31841,19610.43799,19588.23172,19603.61277,4650,19609.94858,127558,409700,324000,19050,19050,14365,733700,16000
27:21.7,19561.98783,19564.71477,19531.86624,19540.93538,940,19537.60556,72473,409300,319900,16050,18300,-55085,729200,-4500
32:21.7,19558.91999,19569.53281,19546.75993,19567.49125,3470,19568.15216,96385,387900,323500,16900,19550,23912,711400,-17800
37:21.7,19532.6141,19535.66771,19513.89644,19517.36407,3580,19510.42044,118442,401000,321000,18300,17950,22057,722000,10600
42:21.7,19511.27086,19534.31331,19493.6203,19525.93767,4150,19532.83313,70042,402000,324200,16250,16200,-48400,726200,4200
47:21.7,19547.67652,19553.08701,19538.24139,19544.44997,580,19558.05663,118941,402400,318100,16000,17650,48899,720500,-5700
52:21.7,19579.89738,19582.41634,19576.67334,19577.82517,1360,19567.6967,96403,397400,325700,16500,16350,-22538,723100,2600
57:21.7,19597.99183,19608.59545,19587.37895,19591.84067,4190,19605.72872,118792,396800,322200,19500,16350,22389,719000,-4100
02:21.7,19566.10308,19567.36543,19560.8891,19563.28518,3800,19570.11612,104349,394300,324900,17550,16550,-14443,719200,200
07:21.7,19557.01453,19579.21954,19552.37332,19570.88565,2260,19568.47893,128216,397700,309600,17350,16050,23867,707300,-11900
12:21.7,19592.82971,19600.2649,19561.53486,19568.4581,1790,19573.87873,74161,403000,314400,16800,18450,-54055,717400,10100
17:21.7,19597.19108,19619.29995,19585.64585,19609.70354,2440,19607.4818,106581,405500,316800,17600,16400,32420,722300,4900
22:21.7,19665.68498,19671.68773,19661.67185,19669.00871,600,19675.5413,69768,399700,317500,19950,16950,-36813,717200,-5100
27:21.7,19677.48748,19689.62577,19652.08556,19665.6119,3550,19669.91883,108390,412000,324500,19900,18800,38622,736500,19300
32:21.7,19683.35369,19691.27718,19668.11185,19672.77081,4680,19678.6491,106556,400700,323200,17850,19250,-1834,723900,-12600
37:21.7,19674.42588,19692.77254,19645.47448,19690.91691,1710,19689.42667,94298,397900,321100,18150,16800,-12258,719000,-4900
42:21.7,19678.56407,19685.02542,19662.13586,19669.26096,4480,19668.63162,84324,399800,320000,19900,17150,-9974,719800,800
47:21.7,19674.26074,19676.82144,19639.62154,19662.91508,2840,19669.80785,93492,388100,328500,19250,17350,9168,716600,-3200
52:21.7,19695.36607,19721.44485,19681.62428,19706.56598,3800,19707.53519,101953,392200,323600,17100,18600,8461,715800,-800
57:21.7,19723.8475,19729.36158,19721.46287,19727.18628,800,19732.01363,105683,405900,315700,17550,16800,3730,721600,5800
02:21.7,19700.80411,19702.71218,19688.59757,19691.56516,3970,19698.17946,138646,407500,330800,18750,19200,32963,738300,16700
07:21.7,19661.70043,19669.14211,19661.34082,19663.83004,4950,19666.4511,117468,400400,315800,17200,16850,-21178,716200,-22100
12:21.7,19607.81664,19610.00567,19580.73172,19597.76026,4610,19608.47103,88262,404200,326300,16550,18750,-29206,730500,14300
17:21.7,19622.95946,19645.52462,19622.78239,19633.76015,2730,19636.59399,111587,407700,321500,17250,16500,23325,729200,-1300
22:21.7,19590.70525,19611.7275,19578.84627,19601.10176,2020,19603.75432,117626,396800,322400,16250,16200,6039,719200,-10000
27:21.7,19527.73761,19534.98596,19521.8828,19532.93204,2610,19533.13691,86880,397800,318000,16700,19850,-30746,715800,-3400
32:21.7,19539.31841,19544.7903,19535.29377,19542.85171,1410,19552.85755,114043,394900,318000,16700,17450,27163,712900,-2900
37:21.7,19612.71859,19630.07956,19604.36758,19629.98943,4580,19629.75068,70265,392700,314300,19300,19350,-43778,707000,-5900
42:21.7,19612.73611,19617.81343,19603.81238,19612.73304,3800,19624.03678,86152,408100,324900,17550,18400,15887,733000,26000
47:21.7,19637.61566,19639.75422,19621.58242,19626.01106,3970,19630.89664,71515,393700,317400,19250,18300,-14637,711100,-21900
52:21.7,19640.22261,19649.30787,19630.2266,19644.63649,1780,19664.37205,95778,382400,317000,17050,17850,24263,699400,-11700
57:21.7,19637.50587,19675.15848,19629.43323,19657.98825,4920,19658.02486,90527,398100,327900,18250,16950,-5251,726000,26600
02:21.7,19664.79375,19670.09106,19642.1624,19654.81623,2460,19666.2663,92060,407600,331100,18800,18750,1533,738700,12700
07:21.7,19656.42989,19658.93556,19644.02915,19652.87736,910,19659.81625,116309,405000,324600,18250,19150,24249,729600,-9100
12:21.7,19664.51208,19671.12595,19650.55563,19668.60669,4150,19669.50896,101811,394400,321900,17750,18300,-14498,716300,-13300
17:21.7,19674.20016,19685.93888,19664.66449,19673.66989,4670,19680.69543,116006,387800,324200,18650,17200,14195,712000,-4300
22:21.7,19654.69036,19662.27453,19643.79478,19645.03693,2770,19651.76508,132527,401100,324700,16650,16650,16521,725800,13800
27:21.7,19684.1564,19700.10154,19679.20713,19695.19781,2430,19697.17558,141893,404200,320400,16550,17300,9366,724600,-1200
32:21.7,19679.18797,19707.0652,19667.58841,19702.01623,670,19708.48803,97203,398100,322600,18250,16300,-44690,720700,-3900
37:21.7,19657.0885,19666.89481,19644.20168,19659.01619,3820,19669.80963,110694,402400,317200,17500,17500,13491,719600,-1100
42:21.7,19673.11093,19676.52605,19655.72238,19664.21801,2920,19671.16747,96904,393200,310500,17000,18250,-13790,703700,-15900
47:21.7,19646.81177,19654.38367,19628.59074,19631.5957,4380,19633.05323,120283,397400,321800,18900,17850,23379,719200,15500
52:21.7,19647.83877,19660.72723,19645.56886,19650.3731,3250,19651.50004,116393,394700,315000,16250,16050,-3890,709700,-9500
57:21.7,19647.76649,19662.81597,19636.05765,19658.61085,4990,19662.02707,86789,405200,313800,17700,16800,-29604,719000,9300
02:21.7,19679.9925,19701.41884,19660.86819,19684.66815,1760,19695.17462,89732,401300,315800,16650,16100,2943,717100,-1900
07:21.7,19694.20752,19699.73507,19686.70328,19694.18385,1240,19693.66911,127720,410000,316500,18500,18200,37988,726500,9400
12:21.7,19693.66514,19696.90957,19681.32979,19687.86268,1110,19694.11632,89016,408900,314600,18250,16050,-38704,723500,-3000
17:21.7,19718.03437,19734.54684,19696.82613,19707.26671,3370,19701.97057,97764,385400,310700,16350,16500,8748,696100,-27400
22:21.7,19759.3931,19770.35629,19753.9071,19767.64019,2350,19775.11994,113500,402600,322600,18650,19850,15736,725200,29100
27:21.7,19776.13077,19806.94219,19765.86683,19785.1662,2270,19793.58541,96688,396600,326100,19900,16800,-16812,722700,-2500
32:21.7,19776.63564,19796.40129,19753.80003,19761.35097,2150,19777.3238,130679,400700,319300,16600,17250,33991,720000,-2700
37:21.7,19737.95572,19753.98191,19720.90248,19753.64581,2320,19763.07991,120662,400300,328300,18450,19850,-10017,728600,8600
42:21.7,19706.64321,19718.34914,19702.01859,19712.29972,770,19713.8696,82316,397200,317300,19600,17950,-38346,714500,-14100
47:21.7,19697.81982,19715.30472,19685.15547,19711.60431,3790,19706.47192,88289,393900,314100,16400,17050,5973,708000,-6500
52:21.7,19680.01576,19681.66465,19661.83853,19666.80921,2960,19673.77636,111751,404300,318300,17900,17700,23462,722600,14600
57:21.7,19674.69388,19686.12743,19659.20464,19661.2578,3860,19663.25997,98959,395700,316500,17150,16300,-12792,712200,-10400
02:21.7,19676.56257,19681.87122,19674.5243,19675.09697,710,19681.00404,61188,399100,314700,16350,18500,-37771,713800,1600
07:21.7,19692.39951,19706.16371,19688.52564,19697.35002,4760,19697.03377,80582,398500,320100,19450,17600,19394,718600,4800
12:21.7,19690.51409,19724.28176,19671.71755,19708.19972,4690,19711.11735,104681,405100,319500,17300,16650,24099,724600,6000
17:21.7,19705.08558,19720.96144,19700.45013,19712.04226,1450,19705.93161,117810,409100,327400,17950,16400,13129,736500,11900
22:21.7,19707.18846,19724.99431,19685.36485,19704.79717,1710,19702.55355,118096,398400,319300,16950,18100,286,717700,-18800
27:21.7,19649.07504,19651.77527,19634.43273,19638.99144,2990,19635.9242,139256,402400,322900,17100,18550,21160,725300,7600
32:21.7,19621.60515,19634.12658,19615.62904,19633.67244,4280,19642.73999,86170,406200,326600,19350,17050,-53086,732800,7500
37:21.7,19617.56094,19618.68013,19602.48607,19608.09835,3570,19607.15365,87127,401900,315700,18600,17000,957,717600,-15200
42:21.7,19582.19214,19598.74303,19578.30462,19598.13663,4690,19610.15772,99493,402500,320400,16450,16500,12366,722900,5300
47:21.7,19600.01795,19609.10798,19588.10194,19597.23098,4610,19596.34454,66480,402000,319400,16300,16050,-33013,721400,-1500
52:21.7,19645.27023,19662.76409,19641.38662,19660.89393,3830,19677.18852,99938,394500,321800,19800,18550,33458,716300,-5100
57:21.7,19681.41425,19702.83635,19678.33728,19688.09541,4910,19680.52238,96089,401600,310500,16550,18950,-3849,712100,-4200
02:21.7,19675.31072,19688.7217,19666.13288,19673.96301,4690,19680.40211,115834,408300,321900,19600,19750,19745,730200,18100
07:21.7,19719.55289,19722.54658,19711.97757,19714.43176,3750,19718.60293,119230,393800,320100,16150,19650,3396,713900,-16300
12:21.7,19724.14811,19728.96954,19717.68861,19720.78605,1860,19717.56303,107145,396400,315000,19000,18400,-12085,711400,-2500
17:21.7,19714.37467,19734.2625,19711.25898,19718.59667,3260,19719.28131,100057,397200,327200,16700,16550,-7088,724400,13000
22:21.7,19696.4407,19709.43494,19693.34502,19697.20056,3690,19699.59604,107280,401200,328300,18650,19000,7223,729500,5100
27:21.7,19687.70324,19698.78335,19677.5362,19681.85785,3810,19687.26922,84143,398000,320400,18950,17700,-23137,718400,-11100
32:21.7,19676.43987,19687.22473,19666.61403,19674.81036,1100,19673.21817,98346,397800,328900,19050,16150,14203,726700,8300
37:21.7,19681.66711,19683.10831,19669.04334,19682.44037,2990,19688.88826,100335,399100,320300,17450,16950,1989,719400,-7300
42:21.7,19686.60509,19690.85377,19664.88428,19665.65132,1440,19670.29078,98498,391500,320800,17650,18300,-1837,712300,-7100
47:21.7,19686.89191,19698.68449,19674.01888,19691.40186,3450,19699.94311,96579,403100,325800,19100,17350,-1919,728900,16600
52:21.7,19699.99607,19725.33022,19686.94821,19690.34582,2330,19689.18982,87574,407400,315300,18400,18100,-9005,722700,-6200
57:21.7,19735.40845,19757.60518,19723.59316,19724.02771,3090,19725.5504,79487,403200,318800,17050,16050,-8087,722000,-700
02:21.7,19763.73587,19769.75132,19728.93624,19747.06176,3360,19759.55445,95898,394400,316100,19900,17200,16411,710500,-11500
07:21.7,19719.96136,19725.45466,19688.59369,19702.27362,2040,19700.85877,111886,399600,322400,19050,19800,15988,722000,11500
12:21.7,19644.75749,19650.51748,19630.04623,19631.44377,2350,19627.16916,65251,385100,324800,16600,17800,-46635,709900,-12100
17:21.7,19672.50524,19678.60148,19661.78138,19665.53114,4580,19665.74182,90054,400300,327500,17950,19100,24803,727800,17900
22:21.7,19632.408,19660.51097,19619.00371,19651.58159,1180,19645.04184,141381,402200,322000,16850,16950,51327,724200,-3600
